payment_id,booking_id,payment_timestamp,payment_method,payment_status,transaction_id,amount_paid,refund_amount,currency
7087,7087,2026-08-05 00:11:09,Wallet,Paid,TPPAYRZIP5LZ5NM,8453.0,0.0,INR
7088,7088,2025-06-27 08:11:37,Debit Card,Paid,TPPAYQNBGMWN2IN,138840.0,0.0,INR
7089,7089,2026-08-18 04:57:03,Debit Card,Paid,TPPAYNZIHPFTJND,12424.0,0.0,INR
7090,7090,2026-08-25 07:11:05,Debit Card,Paid,TPPAYGB1TABP449,155010.0,0.0,INR
7091,7091,2025-01-08 00:27:50,Credit Card,Refunded,TPPAYS0PSWD77F6,81914.7,81914.7,INR
7092,7092,2026-08-08 00:25:15,UPI,Paid,TPPAYPT0FMQFL0L,53834.6,0.0,INR
7093,7093,2026-02-02 08:10:38,UPI,Paid,TPPAY89OC2MBB01,60886.0,0.0,INR
7094,7094,2026-05-02 11:04:19,UPI,Paid,TPPAYECRHXESKCA,93006.0,0.0,INR
7095,7095,2026-09-02 01:19:09,UPI,Paid,TPPAY1QHK3W2G9P,20597.9,0.0,INR
7096,7096,2026-07-29 10:58:26,UPI,Paid,TPPAYQ5ZMBNCR09,8051.2,0.0,INR
7097,7097,2025-01-11 05:30:52,UPI,Paid,TPPAYJJA12AG5EC,71010.6,0.0,INR
7098,7098,2026-08-16 15:33:00,UPI,Paid,TPPAYY184GZ79TS,43948.0,0.0,INR
7099,7099,2026-06-18 02:09:56,UPI,Paid,TPPAYKEV5D23HB4,137530.8,0.0,INR
7100,7100,2023-10-12 12:44:19,Credit Card,Paid,TPPAYESSUX0H0U4,155010.0,0.0,INR
7101,7101,2026-08-12 13:02:02,Net Banking,Pending,TPPAYH3DPESH0PJ,0.0,0.0,INR
7102,7102,2026-08-11 11:30:41,UPI,Paid,TPPAYX1R2F3YEKM,39384.0,0.0,INR
7103,7103,2026-06-21 05:39:26,UPI,Paid,TPPAYWT6BDEOJ1Q,17774.5,0.0,INR
7104,7104,2025-04-12 18:01:52,Debit Card,Paid,TPPAYW4EYGKCIHW,25908.0,0.0,INR
7105,7105,2025-03-27 22:32:07,UPI,Paid,TPPAYA7BG65TPPT,21548.0,0.0,INR
7106,7106,2025-08-05 13:45:58,UPI,Paid,TPPAYSYH8J7KDB3,33450.0,0.0,INR
7107,7107,2026-08-08 12:46:38,UPI,Paid,TPPAYWB1XVI4SH7,26995.2,0.0,INR
7108,7108,2026-06-22 17:53:25,Credit Card,Paid,TPPAYZVH709H5KU,64770.0,0.0,INR
7109,7109,2026-07-26 04:43:08,Debit Card,Paid,TPPAY9NNPWTEII7,20673.7,0.0,INR
7110,7110,2026-07-04 11:39:09,Debit Card,Refunded,TPPAYMTS6JMBNHI,22146.0,22146.0,INR
7111,7111,2026-06-13 23:16:34,Net Banking,Pending,TPPAYUY6MOENZ3G,0.0,0.0,INR
7112,7112,2026-06-20 18:58:31,UPI,Paid,TPPAYOTLF2V9PGA,29628.0,0.0,INR
7113,7113,2024-04-01 04:36:03,Credit Card,Paid,TPPAYNBE9RXFRBD,20088.0,0.0,INR
7114,7114,2025-02-10 13:44:24,Credit Card,Paid,TPPAYED2MR8KR6O,34377.6,0.0,INR
7115,7115,2026-06-22 09:46:44,Wallet,Paid,TPPAYOL1327IBRM,13638.2,0.0,INR
7116,7116,2026-07-07 04:30:40,Credit Card,Paid,TPPAY82IEX4P85G,35148.0,0.0,INR
7117,7117,2026-06-27 18:15:17,UPI,Paid,TPPAYSTE9G0F0OM,81124.0,0.0,INR
7118,7118,2026-07-25 05:55:34,Debit Card,Paid,TPPAYQAVB4IMKL2,32386.0,0.0,INR
7119,7119,2026-07-05 04:25:10,Debit Card,Paid,TPPAY2SIU6605FY,121965.0,0.0,INR
7120,7120,2023-11-22 00:02:46,UPI,Paid,TPPAYBF3R8PNDS0,17238.4,0.0,INR
7121,7121,2026-02-18 03:06:59,UPI,Paid,TPPAYWZFKUQIP05,44721.9,0.0,INR
7122,7122,2026-07-06 16:17:53,Net Banking,Pending,TPPAY82LLT040C9,0.0,0.0,INR
7123,7123,2026-07-04 21:36:14,Debit Card,Paid,TPPAYZTA20R202S,39572.0,0.0,INR
7124,7124,2026-08-24 16:32:37,Credit Card,Paid,TPPAYTNYCDSD16Y,19692.0,0.0,INR
7125,7125,2026-06-29 02:25:08,Debit Card,Refunded,TPPAYECJ6MX68PP,32778.0,32778.0,INR
7126,7126,2024-06-10 08:37:48,UPI,Paid,TPPAYZ3696ARI0H,115700.0,0.0,INR
7127,7127,2026-08-29 12:12:22,UPI,Refunded,TPPAY413DXEX6YI,32132.0,32132.0,INR
7128,7128,2024-10-26 09:17:24,Net Banking,Paid,TPPAYX6LVT8FG4H,52948.2,0.0,INR
7129,7129,2026-07-14 12:19:17,UPI,Refunded,TPPAY98FW7SO4ZY,36779.25,36779.25,INR
7130,7130,2024-04-06 09:39:02,Credit Card,Paid,TPPAYPUBGT1X5Z7,64770.0,0.0,INR
7131,7131,2026-07-14 13:35:01,Net Banking,Paid,TPPAYF3UPGH5FPZ,43096.0,0.0,INR
7132,7132,2026-09-04 04:19:13,Debit Card,Paid,TPPAYUOPJFWVC8J,86808.0,0.0,INR
7133,7133,2024-12-20 20:44:05,UPI,Paid,TPPAY7Q7HU7QIC0,79764.0,0.0,INR
7134,7134,2024-06-25 16:43:57,Debit Card,Paid,TPPAYWMKENAEK0J,29538.0,0.0,INR
7135,7135,2026-06-17 07:06:13,UPI,Refunded,TPPAY35ODAYRBCK,76790.0,76790.0,INR
7136,7136,2026-05-28 20:02:41,Credit Card,Paid,TPPAYNQS3LAU5G1,15141.6,0.0,INR
7137,7137,2026-07-11 22:11:48,UPI,Paid,TPPAYRZNDLQ9Q7T,125128.8,0.0,INR
7138,7138,2024-12-17 18:18:24,UPI,Paid,TPPAYB9ONCD0027,114490.2,0.0,INR
7139,7139,2026-06-25 16:55:13,Debit Card,Paid,TPPAYZJ8AS3APOB,122716.25,0.0,INR
7140,7140,2026-08-12 00:17:06,UPI,Refunded,TPPAY3M7KANTLHF,151662.0,151662.0,INR
7141,7141,2023-11-09 14:52:48,UPI,Paid,TPPAY6IFTMGHIMF,30974.75,0.0,INR
7142,7142,2026-06-07 08:06:46,Wallet,Paid,TPPAY7BNHIVK9DD,46864.0,0.0,INR
7143,7143,2024-11-28 11:23:27,Credit Card,Paid,TPPAYYNOFM6GUZS,33266.7,0.0,INR
7144,7144,2025-01-20 02:54:50,UPI,Paid,TPPAYMOOWEB2L30,17674.0,0.0,INR
7145,7145,2024-10-01 00:22:51,Net Banking,Paid,TPPAYDKTA2UUD49,56061.0,0.0,INR
7146,7146,2026-07-19 12:47:04,Debit Card,Paid,TPPAYIHO83BRNAS,114330.0,0.0,INR
7147,7147,2026-06-18 19:12:43,Debit Card,Paid,TPPAYECPQ37THGY,52335.0,0.0,INR
7148,7148,2026-08-19 00:36:26,Credit Card,Paid,TPPAYIS6324BH2S,90828.0,0.0,INR
7149,7149,2026-08-02 03:36:58,Credit Card,Refunded,TPPAYATIC5VM4H5,116705.0,116705.0,INR
7150,7150,2025-01-02 20:50:50,Wallet,Paid,TPPAYOCMFWNEO0V,21852.0,0.0,INR
7151,7151,2026-03-20 01:23:59,Debit Card,Paid,TPPAY309WBBH3KV,30428.1,0.0,INR
7152,7152,2026-08-20 11:58:30,Credit Card,Pending,TPPAYAQ4HBF4DA3,0.0,0.0,INR
7153,7153,2024-07-22 16:56:45,Debit Card,Refunded,TPPAYSR8DQKCCE6,65632.75,65632.75,INR
7154,7154,2025-07-01 04:25:16,UPI,Refunded,TPPAYL4ORLYUZCC,154868.0,154868.0,INR
7155,7155,2024-06-30 13:14:36,UPI,Paid,TPPAY2NY9KDL96G,109815.0,0.0,INR
7156,7156,2026-06-18 00:54:12,UPI,Paid,TPPAYWLWVOXY01Y,9355.0,0.0,INR
7157,7157,2026-06-26 05:41:10,UPI,Pending,TPPAYFNWUU3MX38,0.0,0.0,INR
7158,7158,2026-01-15 18:53:36,Net Banking,Paid,TPPAY7VVF8B1F1K,16616.0,0.0,INR
7159,7159,2025-08-22 23:49:34,UPI,Paid,TPPAY8ENDHEZNAV,26784.0,0.0,INR
7160,7160,2026-06-16 11:24:22,UPI,Refunded,TPPAY0VFTQD17SL,186636.0,186636.0,INR
7161,7161,2026-06-16 12:06:53,UPI,Paid,TPPAYEY9EPGRYMT,131898.0,0.0,INR
7162,7162,2026-01-06 21:12:44,UPI,Refunded,TPPAYY1C4YBDMEK,33149.0,33149.0,INR
7163,7163,2024-02-19 14:36:46,UPI,Paid,TPPAY1YBD6KXVLA,52335.0,0.0,INR
7164,7164,2026-08-04 06:28:58,Debit Card,Pending,TPPAY86AMC25GDU,0.0,0.0,INR
7165,7165,2026-06-18 22:29:56,Net Banking,Paid,TPPAY5F5J3FYQP7,41868.0,0.0,INR
7166,7166,2026-06-17 13:30:51,Credit Card,Paid,TPPAYOOR6MU53KF,103340.0,0.0,INR
7167,7167,2025-12-23 19:01:36,UPI,Paid,TPPAYOJGT63F7X6,40200.0,0.0,INR
7168,7168,2024-10-10 08:33:25,Credit Card,Paid,TPPAYFR5B4NYZDX,77871.0,0.0,INR
7169,7169,2024-11-19 23:29:50,UPI,Paid,TPPAY6EYWQNGKVO,66298.0,0.0,INR
7170,7170,2026-06-14 16:17:49,UPI,Paid,TPPAYADQ0VNY5F4,19152.0,0.0,INR
7171,7171,2026-07-21 20:17:38,Debit Card,Paid,TPPAYUFEBAKB7G8,14818.0,0.0,INR
7172,7172,2026-06-16 18:47:45,UPI,Paid,TPPAYESJO39YS2V,40165.0,0.0,INR
7173,7173,2026-08-27 16:16:06,Net Banking,Paid,TPPAYXJT04L1FMK,32160.0,0.0,INR
7174,7174,2026-08-30 17:09:24,UPI,Paid,TPPAYXT7G1CQRQ9,25591.8,0.0,INR
7175,7175,2024-02-07 18:39:40,Credit Card,Paid,TPPAYQDBIIMSVS5,32529.6,0.0,INR
7176,7176,2025-07-06 10:20:04,UPI,Paid,TPPAYHFCBBT151I,32386.0,0.0,INR
7177,7177,2024-07-24 15:29:05,Credit Card,Paid,TPPAY2Q5ATD0KWY,74018.0,0.0,INR
7178,7178,2026-08-02 12:13:44,UPI,Paid,TPPAYH9JZ160V94,35348.0,0.0,INR
7179,7179,2026-08-11 20:57:12,Credit Card,Paid,TPPAYP5UCIGR7DR,21682.0,0.0,INR
7180,7180,2024-06-02 00:51:19,Credit Card,Paid,TPPAY0BYNSH4XTP,19563.0,0.0,INR
7181,7181,2026-06-24 18:38:45,UPI,Paid,TPPAYEQLAL3FN7L,16066.0,0.0,INR
7182,7182,2025-06-13 22:15:35,UPI,Paid,TPPAYJSV7FXFK2M,60258.0,0.0,INR
7183,7183,2026-01-21 20:36:44,Net Banking,Paid,TPPAYZTK9VG2ZBU,49465.0,0.0,INR
7184,7184,2026-09-07 13:54:26,UPI,Paid,TPPAYTP4EHD4A1U,16906.0,0.0,INR
7185,7185,2026-06-10 13:46:56,Credit Card,Paid,TPPAY8NV32615EK,29076.0,0.0,INR
7186,7186,2025-10-13 10:13:49,Credit Card,Paid,TPPAYKW97FRM07M,51494.75,0.0,INR
7187,7187,2026-06-15 15:12:01,Debit Card,Paid,TPPAYGC1RIG07KA,39384.0,0.0,INR
7188,7188,2023-11-26 17:28:21,Debit Card,Paid,TPPAY8I986N2WV9,61398.0,0.0,INR
7189,7189,2025-01-24 04:19:18,Wallet,Paid,TPPAYN5KZV9GKPH,87080.0,0.0,INR
7190,7190,2025-01-24 13:31:28,UPI,Paid,TPPAYRC4H2VTKHZ,97660.0,0.0,INR
7191,7191,2024-07-16 10:08:31,Wallet,Paid,TPPAYMJN6WS6UQG,38280.0,0.0,INR
7192,7192,2026-07-22 04:48:54,Debit Card,Paid,TPPAYP6AVWGA7D3,15141.6,0.0,INR
7193,7193,2024-03-05 04:03:26,Debit Card,Paid,TPPAYZX1V0PXMJ3,39572.0,0.0,INR
7194,7194,2026-04-11 10:33:24,Net Banking,Paid,TPPAYVI7M5C80TQ,17704.2,0.0,INR
7195,7195,2025-10-01 10:48:52,Debit Card,Paid,TPPAYJKLNDZHI9E,26760.0,0.0,INR
7196,7196,2025-03-30 09:17:24,Wallet,Paid,TPPAYY6MM7O8DMI,58580.0,0.0,INR
7197,7197,2026-07-10 14:26:29,UPI,Refunded,TPPAYDHEBEGQTXD,22051.4,22051.4,INR
7198,7198,2024-04-28 04:29:56,Debit Card,Paid,TPPAYCRNLPYXWX9,85002.0,0.0,INR
7199,7199,2024-04-10 06:40:09,Credit Card,Paid,TPPAYQYLWVVD2DP,81124.0,0.0,INR
7200,7200,2026-07-13 12:06:09,Debit Card,Paid,TPPAY14UX3C55CT,25810.0,0.0,INR
7201,7201,2024-10-25 05:46:16,Credit Card,Paid,TPPAY9CKD0D6TS7,38674.8,0.0,INR
7202,7202,2026-07-20 10:35:11,Debit Card,Pending,TPPAY9W75Q1ZJMY,0.0,0.0,INR
7203,7203,2026-07-26 05:08:47,UPI,Paid,TPPAYB135X6JFKM,16222.0,0.0,INR
7204,7204,2024-08-17 04:17:22,UPI,Paid,TPPAYYIU8RSU8F0,46722.6,0.0,INR
7205,7205,2024-02-21 01:31:15,Debit Card,Paid,TPPAY15ERZWR6BF,92560.0,0.0,INR
7206,7206,2025-04-28 20:08:14,UPI,Paid,TPPAYGHL424MM6D,13670.4,0.0,INR
7207,7207,2026-07-26 21:36:58,Credit Card,Paid,TPPAYLY6HBV635X,28416.0,0.0,INR
7208,7208,2026-08-28 00:04:47,UPI,Paid,TPPAYOSMMSCJQYK,80983.75,0.0,INR
7209,7209,2025-08-01 20:53:08,Net Banking,Paid,TPPAYAXG9NKYOUI,7953.3,0.0,INR
7210,7210,2026-07-30 08:28:26,UPI,Paid,TPPAYG9JGSSGI03,94640.0,0.0,INR
7211,7211,2026-03-12 06:56:25,Net Banking,Paid,TPPAYBXY9DHC6DD,7069.6,0.0,INR
7212,7212,2026-09-05 20:56:22,Wallet,Refunded,TPPAYF405PA8YEJ,51816.0,51816.0,INR
7213,7213,2024-11-22 11:15:33,Credit Card,Paid,TPPAYPDJ7IXNHX6,34176.0,0.0,INR
7214,7214,2026-08-30 04:39:10,UPI,Paid,TPPAYF675BJVUXV,54431.2,0.0,INR
7215,7215,2026-07-28 07:00:26,Debit Card,Paid,TPPAY92HXG39D9E,36631.6,0.0,INR
7216,7216,2026-06-26 00:15:36,UPI,Pending,TPPAY0BW7UWEVPY,0.0,0.0,INR
7217,7217,2025-07-04 09:41:29,Net Banking,Paid,TPPAYC3OHNF7TD3,21555.15,0.0,INR
7218,7218,2024-01-08 04:26:15,UPI,Paid,TPPAY2RA56G90V5,60805.0,0.0,INR
7219,7219,2026-09-04 17:28:35,Credit Card,Paid,TPPAY9CFU3RMMA7,90783.0,0.0,INR
7220,7220,2026-07-20 14:00:15,UPI,Paid,TPPAYW9QBCAB1LI,25632.0,0.0,INR
7221,7221,2026-08-11 13:24:22,Credit Card,Paid,TPPAYPPDP8QOOJK,39207.0,0.0,INR
7222,7222,2026-07-03 04:24:26,UPI,Paid,TPPAYAESEREFVEZ,52596.75,0.0,INR
7223,7223,2026-06-12 10:29:19,Credit Card,Paid,TPPAY81SOOYMM60,38190.0,0.0,INR
7224,7224,2026-04-21 03:21:42,UPI,Paid,TPPAYKIGRV71NSP,25632.0,0.0,INR
7225,7225,2026-07-30 10:19:38,UPI,Paid,TPPAYXP9CAAUMBM,39259.8,0.0,INR
7226,7226,2025-05-11 14:29:59,Credit Card,Paid,TPPAYGHZ589PVRO,21548.0,0.0,INR
7227,7227,2026-07-13 11:50:52,Credit Card,Paid,TPPAY129FLSOD04,16616.0,0.0,INR
7228,7228,2026-06-12 14:26:22,UPI,Paid,TPPAYORG8ZT5JKU,19517.0,0.0,INR
7229,7229,2023-10-18 02:24:18,UPI,Paid,TPPAYRLR6QSI9FO,35890.0,0.0,INR
7230,7230,2026-06-25 20:21:48,UPI,Paid,TPPAY8UQ276DR8O,16790.3,0.0,INR
7231,7231,2025-02-17 07:06:45,Wallet,Paid,TPPAYEKVL2G7562,29076.0,0.0,INR
7232,7232,2026-06-10 05:04:42,UPI,Paid,TPPAY0VBLSIUJ9R,32003.1,0.0,INR
7233,7233,2026-07-15 02:33:56,Net Banking,Paid,TPPAYKQ0H9RVO8E,89270.1,0.0,INR
7234,7234,2026-08-20 23:39:43,UPI,Paid,TPPAY7EYPYZ93CT,26760.0,0.0,INR
7235,7235,2026-06-11 23:43:35,UPI,Paid,TPPAYFMH20JCRPJ,64728.0,0.0,INR
7236,7236,2026-05-02 23:29:14,Credit Card,Paid,TPPAYXSLN1J4GFH,121104.0,0.0,INR
7237,7237,2026-07-08 00:02:03,Debit Card,Paid,TPPAYUNB5FGVS5T,92560.0,0.0,INR
7238,7238,2026-08-10 20:08:04,Debit Card,Paid,TPPAY77J0G7ZESQ,107669.2,0.0,INR
7239,7239,2026-06-22 10:01:23,Credit Card,Paid,TPPAYALRAJ7A951,186636.0,0.0,INR
7240,7240,2026-07-13 17:40:48,Credit Card,Paid,TPPAYS47U4CH3A6,155924.0,0.0,INR
7241,7241,2026-07-06 20:48:14,Credit Card,Paid,TPPAYD2J0GZ6D4Z,23409.9,0.0,INR
7242,7242,2026-06-13 23:37:02,UPI,Paid,TPPAYZ2YJ7LS07Q,43364.0,0.0,INR
7243,7243,2026-07-08 02:09:28,Debit Card,Paid,TPPAYS46V2KLPKG,69111.0,0.0,INR
7244,7244,2023-10-14 03:15:59,Debit Card,Paid,TPPAY8UX9Y7JKS2,39207.0,0.0,INR
7245,7245,2026-09-06 22:12:04,Wallet,Pending,TPPAYQ5FU73Y2DN,0.0,0.0,INR
7246,7246,2024-09-07 22:31:20,Debit Card,Paid,TPPAY1JIHGNQN4J,55365.0,0.0,INR
7247,7247,2026-05-27 23:32:22,Wallet,Paid,TPPAY3PPODU2SNA,48250.0,0.0,INR
7248,7248,2025-03-02 15:17:40,UPI,Paid,TPPAYGVOV3MF9D3,47945.0,0.0,INR
7249,7249,2024-07-08 10:32:16,UPI,Paid,TPPAYZ7PC4MLY2V,30108.0,0.0,INR
7250,7250,2026-07-05 17:27:02,UPI,Pending,TPPAYGJ3FMQ4IJH,0.0,0.0,INR
7251,7251,2025-04-24 20:45:17,UPI,Paid,TPPAYUACOGPIPZZ,69420.0,0.0,INR
7252,7252,2026-08-30 10:03:54,Debit Card,Pending,TPPAYQ39LW35POU,0.0,0.0,INR
7253,7253,2026-08-08 07:53:27,Credit Card,Paid,TPPAYIL3J1PWF83,63931.2,0.0,INR
7254,7254,2025-08-22 07:37:58,UPI,Paid,TPPAYVU92KUAF3T,32961.0,0.0,INR
7255,7255,2025-11-24 11:33:49,UPI,Paid,TPPAYMKJFOG56OP,71920.0,0.0,INR
7256,7256,2026-06-25 04:16:48,UPI,Paid,TPPAYCCNHMODN6N,90990.0,0.0,INR
7257,7257,2026-05-13 02:21:58,Debit Card,Refunded,TPPAY6XJT12C5VC,80496.0,80496.0,INR
7258,7258,2024-01-16 14:25:12,UPI,Paid,TPPAY0K2AKPUNU2,143415.8,0.0,INR
7259,7259,2026-06-24 05:25:32,Net Banking,Pending,TPPAYBHRPKD89YH,0.0,0.0,INR
7260,7260,2026-08-09 19:55:29,UPI,Paid,TPPAYSO39YLCXXI,17088.0,0.0,INR
7261,7261,2026-06-25 07:38:53,UPI,Paid,TPPAYYG3A9F8RSA,16301.3,0.0,INR
7262,7262,2024-04-25 04:01:37,Debit Card,Paid,TPPAY3GNPSODZLD,29679.0,0.0,INR
7263,7263,2026-06-10 13:04:07,Credit Card,Paid,TPPAY33EKHWGG4D,39207.0,0.0,INR
7264,7264,2026-05-02 00:10:50,UPI,Paid,TPPAYVR4EV8AGYJ,38527.25,0.0,INR
7265,7265,2026-07-18 04:06:46,Credit Card,Paid,TPPAYV17PJ08FOG,64458.0,0.0,INR
7266,7266,2024-11-10 16:32:26,Credit Card,Paid,TPPAYZN1N6M3QUG,147753.5,0.0,INR
7267,7267,2023-09-13 06:32:18,Debit Card,Paid,TPPAYCWNODBUAHZ,92560.0,0.0,INR
7268,7268,2026-08-10 18:33:30,UPI,Paid,TPPAY3M3GSZGM9Q,16616.0,0.0,INR
7269,7269,2026-05-25 17:03:43,UPI,Paid,TPPAY4ANB8B13J4,15443.0,0.0,INR
7270,7270,2026-09-05 04:34:58,Net Banking,Paid,TPPAYM762EXLTW4,25632.0,0.0,INR
7271,7271,2026-07-17 03:15:22,Debit Card,Paid,TPPAYG3IJ00FYRZ,40555.0,0.0,INR
7272,7272,2024-04-14 20:33:35,UPI,Paid,TPPAY4Q7SQTYH7F,41396.0,0.0,INR
7273,7273,2026-06-26 20:05:42,Debit Card,Paid,TPPAYQME5CLBWG4,33149.0,0.0,INR
7274,7274,2025-03-02 03:00:13,Debit Card,Paid,TPPAY6YXH6P9QBL,47880.0,0.0,INR
7275,7275,2026-06-10 05:25:17,Credit Card,Paid,TPPAY9XFGN7TDTS,19776.6,0.0,INR
7276,7276,2024-05-16 17:04:18,Debit Card,Paid,TPPAYXLNHJERLVF,16818.3,0.0,INR
7277,7277,2025-03-22 16:31:38,UPI,Paid,TPPAY7M1UV1FBRW,107669.2,0.0,INR
7278,7278,2026-07-19 02:25:25,UPI,Paid,TPPAY1BR7ZZHS3V,31418.55,0.0,INR
7279,7279,2025-02-07 18:11:24,Debit Card,Refunded,TPPAYTY2ZC6F61Z,59823.0,59823.0,INR
7280,7280,2026-06-23 04:25:19,UPI,Paid,TPPAY29PO7AKXBJ,66126.0,0.0,INR
7281,7281,2026-09-05 02:43:35,UPI,Paid,TPPAYGY6D1X28BM,33325.95,0.0,INR
7282,7282,2025-01-25 12:00:00,Credit Card,Paid,TPPAYRCTUB70D0L,83645.0,0.0,INR
7283,7283,2025-12-30 04:26:17,UPI,Paid,TPPAY3KYQ8NFPZE,60886.0,0.0,INR
7284,7284,2026-07-19 07:58:22,UPI,Paid,TPPAYR1ZJKY22SQ,97660.0,0.0,INR
7285,7285,2026-07-25 06:07:08,UPI,Paid,TPPAYBXX3934ZT9,19384.0,0.0,INR
7286,7286,2026-06-12 21:32:32,Credit Card,Paid,TPPAY2MGWMA1DW7,57524.4,0.0,INR
7287,7287,2026-02-20 22:35:17,UPI,Paid,TPPAY7MD9HQCODI,33458.0,0.0,INR
7288,7288,2026-09-06 19:03:47,Credit Card,Paid,TPPAY4PXRNS6VF6,51816.0,0.0,INR
7289,7289,2026-08-12 00:16:10,Credit Card,Pending,TPPAYUFU9GCAWD1,0.0,0.0,INR
7290,7290,2026-06-15 20:44:12,Credit Card,Paid,TPPAYHL9P8BRF6B,52276.0,0.0,INR
7291,7291,2026-08-01 14:50:38,UPI,Paid,TPPAYFHH71F6DTB,98173.0,0.0,INR
7292,7292,2025-06-23 16:38:55,UPI,Paid,TPPAYWNU1WCBS4E,134862.0,0.0,INR
7293,7293,2026-08-05 02:03:50,UPI,Paid,TPPAYP0CES0XYYP,22857.0,0.0,INR
7294,7294,2025-10-19 06:47:52,Debit Card,Paid,TPPAYG87VQRJAHN,138840.0,0.0,INR
7295,7295,2026-08-21 23:57:44,UPI,Pending,TPPAY06Q1WFT00C,0.0,0.0,INR
7296,7296,2026-07-30 22:34:13,Credit Card,Paid,TPPAY6GDCF5B1QG,33390.6,0.0,INR
7297,7297,2025-08-01 01:26:28,UPI,Paid,TPPAYOU5WDYDNFW,37648.2,0.0,INR
7298,7298,2026-08-19 04:36:15,Debit Card,Paid,TPPAY0JGTXWRURK,75831.0,0.0,INR
7299,7299,2026-07-19 08:46:00,Debit Card,Refunded,TPPAYNFA4SE55YB,79764.0,79764.0,INR
7300,7300,2026-06-20 04:20:08,UPI,Paid,TPPAYL1X7IM3QN8,29679.0,0.0,INR
7301,7301,2026-08-24 21:02:01,Debit Card,Refunded,TPPAYCRXW4CGRA7,28648.0,28648.0,INR
7302,7302,2026-07-07 10:20:01,Credit Card,Paid,TPPAYRDXTSKA1H0,32467.2,0.0,INR
7303,7303,2024-07-15 06:45:23,Debit Card,Paid,TPPAYIGH8J3BVF9,20671.2,0.0,INR
7304,7304,2024-12-10 10:28:38,UPI,Paid,TPPAYMCL5P60X5L,31401.0,0.0,INR
7305,7305,2025-12-22 07:58:30,UPI,Paid,TPPAYKCZU261DOD,22146.0,0.0,INR
7306,7306,2026-06-19 05:06:32,Net Banking,Paid,TPPAYPFQ9LMVDXT,28602.6,0.0,INR
7307,7307,2026-09-04 15:07:32,UPI,Paid,TPPAYVSVWVCLG3G,36180.0,0.0,INR
7308,7308,2026-08-07 03:44:46,Credit Card,Refunded,TPPAY99JEZWM06V,56784.0,56784.0,INR
7309,7309,2026-09-08 03:29:59,Credit Card,Paid,TPPAY5X8J6A8IIA,80965.0,0.0,INR
7310,7310,2026-08-09 18:02:39,Debit Card,Paid,TPPAYLTS7V9ZSZC,39207.0,0.0,INR
7311,7311,2024-10-17 22:08:20,Credit Card,Paid,TPPAY31ZKIOR2K1,14356.0,0.0,INR
7312,7312,2025-10-11 18:48:07,Credit Card,Paid,TPPAYMZQSHPR647,32961.0,0.0,INR
7313,7313,2026-07-20 04:18:01,UPI,Paid,TPPAYQVAJLCJVZE,33450.0,0.0,INR
7314,7314,2025-01-22 18:21:26,Credit Card,Paid,TPPAYE2SV9FZPCN,38862.0,0.0,INR
7315,7315,2024-01-19 07:17:56,Credit Card,Paid,TPPAY9EFFLORAE7,71010.6,0.0,INR
7316,7316,2026-07-26 19:57:38,Credit Card,Paid,TPPAYLN78O5BSIJ,27189.0,0.0,INR
7317,7317,2026-08-21 14:44:38,UPI,Paid,TPPAYQ3RSX097MU,16313.4,0.0,INR
7318,7318,2025-04-08 16:51:10,Debit Card,Paid,TPPAYXSFUYW374B,86440.5,0.0,INR
7319,7319,2026-08-15 07:47:28,Debit Card,Paid,TPPAYJJ7QR1XOM0,121104.0,0.0,INR
7320,7320,2024-12-08 17:08:27,Credit Card,Paid,TPPAY9KZMY6C0CN,141960.0,0.0,INR
7321,7321,2026-06-27 06:15:19,Debit Card,Paid,TPPAYQ79RT5J7DM,162248.0,0.0,INR
7322,7322,2026-08-14 22:18:53,UPI,Paid,TPPAYAUW13NAZM6,65286.0,0.0,INR
7323,7323,2026-08-26 05:05:23,UPI,Paid,TPPAYVKHH7PU029,13392.0,0.0,INR
7324,7324,2026-08-26 20:39:28,UPI,Paid,TPPAY4YYQ4XIQ6C,47101.5,0.0,INR
7325,7325,2024-04-16 16:52:22,Debit Card,Paid,TPPAY82ZKMR9BEM,62228.5,0.0,INR
7326,7326,2026-06-27 18:29:53,Wallet,Paid,TPPAY0HK2X6KT7F,42244.6,0.0,INR
7327,7327,2026-06-22 05:48:04,UPI,Paid,TPPAYZ4FRNS8RWM,18944.0,0.0,INR
7328,7328,2026-01-07 23:09:05,Debit Card,Paid,TPPAY03XO2H3COX,39384.0,0.0,INR
7329,7329,2025-12-15 12:22:16,Debit Card,Paid,TPPAY9DC5AO6SOU,34658.85,0.0,INR
7330,7330,2026-07-30 11:42:00,UPI,Paid,TPPAYBZWJ6O94O3,29076.0,0.0,INR
7331,7331,2026-07-17 03:09:53,Credit Card,Paid,TPPAYKGX7R395YS,42972.0,0.0,INR
7332,7332,2026-06-21 03:19:12,Credit Card,Paid,TPPAYO7S3PO91W4,16222.0,0.0,INR
7333,7333,2026-07-28 02:41:03,Debit Card,Paid,TPPAYGAE1I0V4HH,46864.0,0.0,INR
7334,7334,2024-03-04 11:50:04,Credit Card,Paid,TPPAYVXFOEG0LS1,37420.0,0.0,INR
7335,7335,2026-07-10 04:55:53,Debit Card,Refunded,TPPAYPH4QNC5E94,84795.0,84795.0,INR
7336,7336,2026-09-03 20:31:39,UPI,Paid,TPPAYTQPBHEM0P6,27108.0,0.0,INR
